"72","149","306","78"
"1.3703477382659912","2.6300759315490723","6.039375305175781","1.640641212463379"
"144","143","235","434"
"2.616006851196289","2.26692533493042","3.7549664974212646","7.849009275436401"
"24","49","73","90"
"0.5135934352874756","1.2636210918426514","1.36934494972229","1.4969911575317383"
